"Tipo de Cáncer","Localización","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Encéfalo y sistema nervioso central","Putumayo","0.7","0.7","0.7","0.8","0.7","0.8","0.8","0.8","0.8","0.9","0.7","0.9","1.2","1.1","1","1.2","1.1","1.2","1.5","1.7","1.5","1.6","1.4"
"Encéfalo y sistema nervioso central","Quindio","1.4","1.5","1.6","1.6","1.8","1.9","2.2","2.3","2.8","3","3.3","3.2","3","3.1","3.3","3","2.9","3.1","3.1","2.7","2.9","3.1","3.2"
"Encéfalo y sistema nervioso central","Risaralda","1.8","2.1","2.2","2.5","2.7","2.7","2.5","2.5","2.3","2.4","2.9","2.9","3","3.1","3.1","2.8","2.9","2.9","2.8","2.9","3","3.1","3.1"
"Encéfalo y sistema nervioso central","Santander","1.3","1.5","1.6","1.8","2.1","2.4","2.5","2.9","3.2","3.2","3.1","2.9","2.6","2.2","2.2","2.4","2.6","2.9","3.2","3.4","3.3","3.3","3.3"
"Encéfalo y sistema nervioso central","Sucre","1.2","1.3","1.3","1.5","1.6","1.6","1.8","1.9","2.1","2.2","2","1.8","1.6","1.2","1.2","1.2","1.1","1.3","1.3","1.2","1.5","1.5","1.5"
"Encéfalo y sistema nervioso central","Tolima","1.6","1.6","1.5","1.4","1.4","1.3","1.3","1.4","1.5","1.5","1.6","1.7","1.7","1.9","1.9","2","2.1","2.2","2.3","2.5","2.6","2.7","2.8"
"Encéfalo y sistema nervioso central","Valle del Cauca","2.2","2.4","2.6","2.6","2.8","3.1","3.2","3","3.1","2.9","2.7","2.5","2.4","2.3","2.3","2.3","2.4","2.5","2.7","2.8","2.9","3","3.1"
"Encéfalo y sistema nervioso central","Vaupés","0","2.8","2.8","2.8","2.8","2.8","0","0","0","0","2.4","2.4","2.4","2.4","2.4","0","0","0","0","4.5","4.5","4.5","4.5"
"Encéfalo y sistema nervioso central","Vichada","2.2","2.1","2.1","2.1","2","2","1.9","1.8","1.8","1.8","1.7","2.2","2.2","2.1","2.1","2.3","1.5","1.5","1.3","1.3","1.3","1.3","1.3"
"Tiroides","Amazonas","0","0","1.6","1.6","1.6","1.6","1.6","0","0","0","0","0","0","1.4","1.3","1.3","1.3","1.3","1.3","0","1.3","1.3","1.3"
"Tiroides","Antioquia","0.4","0.3","0.3","0.4","0.4","0.3","0.4","0.4","0.5","0.5","0.5","0.6","0.6","0.5","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7"
"Tiroides","Arauca","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0","0","0","0","0.4","0.4","0.5","0.6","0.6","0.6","0.6","0.9","1","1.3","1.3","1.3"
"Tiroides","Archipiélago de San Andrés, Providencia","1.5","1.5","1.5","1.5","1.5","1.5","0","0","1.4","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3"
"Tiroides","Atlántico","0.3","0.2","0.3","0.3","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.5"
"Tiroides","Bogotá D.C","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.9","0.9","1","1","1.1","1.2"
"Tiroides","Bolívar","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4"
"Tiroides","Boyacá","0.4","0.4","0.3","0.4","0.4","0.5","0.5","0.6","0.5","0.5","0.5","0.5","0.6","0.7","0.8","0.9","1.1","1.1","1.1","1.1","1.2","1.3","1.4"
"Tiroides","Caldas","0.6","0.7","0.6","0.7","0.7","0.8","0.8","0.9","0.8","0.9","1","1","0.9","1.1","1.2","1.3","1.4","1.5","1.4","1.3","1.3","1.2","1.1"
"Tiroides","Caquetá","0.4","0.4","0.3","0.3","0.2","0.3","0.3","0.3","0.4","0.4","0.3","0.3","0.4","0.4","0.6","0.7","0.8","0.6","0.6","0.4","0.4","0.4","0.5"
"Tiroides","Casanare","0","0.8","0.8","0.6","0.7","0.7","0.6","0.6","0.7","0.3","0.3","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.3","0.3","0.5","0.5","0.5"
"Tiroides","Cauca","0.3","0.3","0.3","0.3","0.4","0.5","0.5","0.5","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.8","0.8","0.7","0.7","0.7","0.6"
"Tiroides","Cesar","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.4","0.3","0.3","0.2","0.3","0.2","0.2","0.3","0.3","0.2","0.3","0.3","0.3","0.3"
"Tiroides","Chocó","0.2","0.2","0.2","0.2","0.2","0.4","0.4","0.4","0.5","0.7","0.6","0.5","0.4","0.4","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.2"
"Tiroides","Córdoba","0.3","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.2","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.5","0.5","0.5"
"Tiroides","Cundinamarca","0.6","0.6","0.6","0.4","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.5","0.6","0.6","0.6","0.7","0.8","0.8","0.9","1","1"
"Tiroides","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3","2.3","2.3"
"Tiroides","Guaviare","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0.9","0.9","0.9","0.9","0.9","0","0"
"Tiroides","Huila","0.5","0.7","0.7","0.6","0.6","0.7","0.6","0.6","0.7","0.6","0.6","0.6","0.6","0.6","0.7","0.8","0.8","0.8","0.7","0.8","0.7","0.7","0.7"
"Tiroides","La Guajira","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.4","0.4","0.4","0.6"
"Tiroides","Magdalena","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.4","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3"
"Tiroides","Meta","0.2","0.3","0.4","0.6","0.6","0.6","0.7","0.6","0.5","0.5","0.5","0.4","0.5","0.6","0.5","0.7","0.8","0.7","0.6","0.7","0.6","0.5","0.6"
"Tiroides","Nariño","0.5","0.4","0.4","0.5","0.5","0.4","0.5","0.4","0.5","0.5","0.5","0.5","0.6","0.5","0.5","0.6","0.7","0.7","0.8","0.9","0.8","0.8","0.9"
"Tiroides","Norte de Santander","0.2","0.2","0.3","0.2","0.3","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.4","0.4","0.5","0.5","0.5","0.4","0.4","0.5","0.6","0.6"
"Tiroides","Putumayo","0.4","0.4","0.4","0.4","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.7","0.7","0.6","0.6","0.6","0.5","0.5","0.6"
"Tiroides","Quindio","0.4","0.4","0.4","0.5","0.5","0.4","0.6","0.8","0.8","0.9","1.2","1","0.7","1","1","1","1.1","1.3","1.1","1.2","0.9","0.9","0.8"
"Tiroides","Risaralda","0.8","0.8","0.7","0.7","0.8","0.7","0.6","0.7","0.7","0.7","0.7","0.7","0.8","0.7","1","1.1","1.1","1.1","1.1","1.1","1.1","1.2","1.3"
"Tiroides","Santander","0.3","0.3","0.3","0.5","0.5","0.5","0.5","0.7","0.6","0.6","0.6","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.8","0.8","0.8","0.9"
"Tiroides","Sucre","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.4","0.5","0.4","0.5","0.6"
"Tiroides","Tolima","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.7","0.8","0.8","0.8","0.9","0.9"
"Tiroides","Valle del Cauca","0.4","0.4","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.6","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.9","0.9"
"Tiroides","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3","2.3","2.3","2.3","2.3","0","0","0","0"
"Tiroides","Vichada","0","0","0","1.9","1.9","1.9","1.9","1.9","0","0","1.6","1.6","1.6","1.6","1.6","1.5","1.5","1.4","1.4","1.4","0","0","0"
"Glándula suprarrenal","Amazonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Glándula suprarrenal","Antioquia","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1"
"Glándula suprarrenal","Arauca","0","0.5","0.5","0.5","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0","0"
"Glándula suprarrenal","Archipiélago de San Andrés, Providencia","0","0","0","0","0","0","0","0","0","1.4","1.4","1.4","1.4","1.4","0","0","0","0","0","0","0","0","0"
"Glándula suprarrenal","Atlántico","0.3","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Bogotá D.C","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2"
"Glándula suprarrenal","Bolívar","0","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Boyacá","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Caldas","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.3"
"Glándula suprarrenal","Caquetá","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0"
"Glándula suprarrenal","Casanare","0.4","0.4","0.4","0.4","0.4","0","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0","0","0","0","0","0","0"
"Glándula suprarrenal","Cauca","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1"
"Glándula suprarrenal","Cesar","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.2","0.2"
"Glándula suprarrenal","Chocó","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.4","0.4","0.4"
"Glándula suprarrenal","Córdoba","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Cundinamarca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Guainía","0","0","0","3","3","3","3","3","0","0","2.7","2.7","2.7","2.7","2.7","0","0","0","0","0","0","0","0"
"Glándula suprarrenal","Guaviare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9"
"Glándula suprarrenal","Huila","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","La Guajira","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Magdalena","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Meta","0.2","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Glándula suprarrenal","Nariño","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Norte de Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Putumayo","0","0","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.3"
"Glándula suprarrenal","Quindio","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.3","0.3","0.2","0.2","0.3","0.3","0.3","0.3"
"Glándula suprarrenal","Risaralda","0.2","0.2","0.2","0.2","0.2","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2"
"Glándula suprarrenal","Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Sucre","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.1","0.1","0.1"
"Glándula suprarrenal","Tolima","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2"
"Glándula suprarrenal","Valle del Cauca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándula suprarrenal","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Glándula suprarrenal","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","1.3","1.3"
"Glándulas endocrinas","Amazonas","0","0","0","0","0","0","0","0","0","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.3","0","0","0","0"
"Glándulas endocrinas","Antioquia","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Arauca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Glándulas endocrinas","Archipiélago de San Andrés, Providencia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","1.3","1.3","1.3","1.3","0"
"Glándulas endocrinas","Atlántico","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Bogotá D.C","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Bolívar","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0.1","0.1","0.1"
"Glándulas endocrinas","Boyacá","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Caldas","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Caquetá","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0","0","0","0"
"Glándulas endocrinas","Casanare","0.4","0.4","0.4","0.4","0.4","0","0.3","0.3","0.3","0.3","0.3","0","0","0","0","0","0","0","0","0","0","0","0"
"Glándulas endocrinas","Cauca","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Cesar","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Chocó","0","0.2","0.2","0.2","0.2","0.2","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0.2","0.2","0.2","0.2"
"Glándulas endocrinas","Córdoba","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0"
"Glándulas endocrinas","Cundinamarca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Glándulas endocrinas","Guaviare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Glándulas endocrinas","Huila","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2"
"Glándulas endocrinas","La Guajira","0.2","0.2","0.2","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0"
"Glándulas endocrinas","Magdalena","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Meta","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Nariño","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2"
"Glándulas endocrinas","Norte de Santander","0.1","0.1","0.1","0","0.2","0.1","0.1","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0","0"
"Glándulas endocrinas","Putumayo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Glándulas endocrinas","Quindio","0.2","0.2","0.2","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0"
"Glándulas endocrinas","Risaralda","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2"
"Glándulas endocrinas","Santander","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Sucre","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.3","0.2","0.2","0.2","0.2","0.1","0.1","0","0","0","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Tolima","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Valle del Cauca","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Glándulas endocrinas","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Glándulas endocrinas","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Linfomas hodgkin","Amazonas","0","0","0","0","0","1.5","1.5","1.5","1.5","1.5","0","0","0","0","1.3","1.3","1.3","1.3","1.3","1.3","0","0","0"
"Linfomas hodgkin","Antioquia","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.5"
"Linfomas hodgkin","Arauca","0.5","0.5","0.5","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.6","0.5","0.5","0.5","0.5","0.4","0.4","0.4"
"Linfomas hodgkin","Archipiélago de San Andrés, Providencia","0","0","0","0","0","0","0","0","0","1.4","1.4","1.4","1.4","1.4","0","0","1.3","1.3","1.3","1.3","1.3","0","0"
"Linfomas hodgkin","Atlántico","0.6","0.5","0.6","0.5","0.6","0.5","0.4","0.4","0.3","0.2","0.2","0.3","0.3","0.3","0.3","0.4","0.4","0.5","0.6","0.6","0.6","0.5","0.5"
"Linfomas hodgkin","Bogotá D.C","0.5","0.4","0.4","0.3","0.4","0.5","0.6","0.6","0.6","0.4","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
"Linfomas hodgkin","Bolívar","0.2","0.3","0.3","0.3","0.3","0.4","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2"
"Linfomas hodgkin","Boyacá","0.2","0.2","0.2","0.2","0.3","0.4","0.4","0.4","0.4","0.3","0.3","0.2","0.2","0.3","0.4","0.4","0.4","0.5","0.4","0.3","0.3","0.3","0.2"
"Linfomas hodgkin","Caldas","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.5","0.6","0.6","0.6","0.5","0.5","0.4","0.4"
"Linfomas hodgkin","Caquetá","0.3","0.3","0.3","0.4","0.5","0.4","0.3","0.3","0.3","0.4","0.5","0.6","0.5","0.6","0.6","0.2","0.2","0","0.4","0.3","0.3","0.3","0.3"
"Linfomas hodgkin","Casanare","0.4","0.4","0.5","0.6","0.6","0.6","0.6","0.5","0.3","0.3","0.3","0.3","0","0.3","0.3","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5"
"Linfomas hodgkin","Cauca","0.1","0.3","0.3","0.3","0.4","0.4","0.4","0.3","0.3","0.2","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.2","0.3","0.2","0.2","0.2"
"Linfomas hodgkin","Cesar","0.2","0.2","0.3","0.3","0.3","0.3","0.4","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.5","0.5","0.5","0.6","0.6"
"Linfomas hodgkin","Chocó","0","0","0","0","0","0","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Linfomas hodgkin","Córdoba","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.2","0.4","0.4","0.3","0.4","0.4","0.4"
"Linfomas hodgkin","Cundinamarca","0.2","0.1","0.1","0.1","0.2","0.3","0.4","0.4","0.4","0.3","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4"
"Linfomas hodgkin","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Linfomas hodgkin","Guaviare","0","0","0","0","0","1.1","1.1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"Linfomas hodgkin","Huila","0.2","0.2","0.4","0.3","0.6","0.5","0.5","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.3","0.3","0.3","0.3","0.3"
"Linfomas hodgkin","La Guajira","0.4","0.4","0.4","0.3","0.3","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.1","0.2"
"Linfomas hodgkin","Magdalena","0.1","0.1","0.1","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","0.3","0.3","0.3","0.3"
"Linfomas hodgkin","Meta","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.6","0.5","0.5","0.4","0.4","0.3","0.4","0.5","0.5","0.6","0.5","0.5","0.4","0.4","0.4"
"Linfomas hodgkin","Nariño","0.2","0.3","0.3","0.3","0.3","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.3","0.3","0.3","0.3","0.4"
"Linfomas hodgkin","Norte de Santander","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","0.3","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4"
"Linfomas hodgkin","Putumayo","0","0","0","0.7","0.7","0.5","0.5","0.5","0.5","0.3","0","0.3","0.3","0.4","0.5","0.5","0.4","0.5","0.4","0.3","0.3","0.3","0.3"
"Linfomas hodgkin","Quindio","0.4","0.3","0.4","0.3","0.3","0.4","0.6","0.8","0.8","0.7","0.7","0.6","0.4","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.7","0.7","0.7"
"Linfomas hodgkin","Risaralda","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.5","0.5","0.5"
"Linfomas hodgkin","Santander","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.6","0.4","0.4","0.4","0.3","0.2","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.3"
"Linfomas hodgkin","Sucre","0.4","0.3","0.3","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.3","0.4","0.5","0.4","0.4","0.4","0.3","0.2","0.2","0.2","0.2"
"Linfomas hodgkin","Tolima","0.3","0.3","0.3","0.4","0.3","0.4","0.5","0.5","0.5","0.5","0.4","0.4","0.3","0.4","0.4","0.4","0.3","0.3","0.3","0.4","0.4","0.5","0.6"
